"ISSCAAP_GROUP","TAXONOMIC_CODE","ALPHA_3_CODE","SCIENTIFIC_NAME","NAME_EN","NAME_FR","NAME_ES","NAME_AR","NAME_ZH","NAME_RU","AUTHOR","FAMILY","ORDER_OR_HIGHER_TAXA","HAS_FISHSTAT_DATA"
"52","3701202018XX","KWX","Crepidula spp",,,,,,,,"CALYPTRAEIDAE","GASTROPODA","NO"
"52","370120202201","DAW","Crepipatella lingulata","Round slippersnail",,,,,,"(A. Gould 1846)","CALYPTRAEIDAE","GASTROPODA","NO"
"52","3701202022XX","DAX","Crepipatella spp",,,,,,,,"CALYPTRAEIDAE","GASTROPODA","NO"
"52","370120202601","KRS","Crucibulum scutellatum","Brown cup-and-saucer","Goufique brune","Pocacho corrugado","قََدَح وَ صُحَيْفة بُنّيَّة","褐蜗螺",,"(Wood 1828)","CALYPTRAEIDAE","GASTROPODA","NO"
"52","3701202026XX","KXX","Crucibulum spp",,,,,,,,"CALYPTRAEIDAE","GASTROPODA","NO"
"52","370120203001","UDW","Trochita pileus",,,,,,,"(Lamarck 1822)","CALYPTRAEIDAE","GASTROPODA","NO"
"52","3701202030XX","UDX","Trochita spp",,,,,,,,"CALYPTRAEIDAE","GASTROPODA","YES"
"52","370120501001","KPR","Capulus ungaricus","Hungarian cap-shell","Cabochon-bonnet hongrois","Sombrero hungaro","مِسمار مُزَخْرف الرأس طاقية هنغاري","睡帽尖帽螺",,"(Linnaeus 1758)","CAPULIDAE","GASTROPODA","YES"
"52","370120801001","YPG","Arestorides argus","Eyed cowie","Porcelaine argus",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120801401","YVG","Chelycypraea testudinaria","Tortoise cowrie",,,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120801801","YRQ","Cypraea tigris","Tiger cowrie","Porcelaine tigre",,,,,"Linnaeus 1758","CYPRAEIDAE","GASTROPODA","NO"
"52","370120802601","YQU","Erronea caurica","Dragon cowrie","Porcelaine dragon",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120802602","YQX","Erronea onyx","Onyx cowrie","Porcelaine onyx",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803001","YEM","Leporicypraea mappa","Map cowrie","Porcelaine carte",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803401","YQS","Luria isabella","Isabelle cowrie","Porcelaine isabelle",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803801","YQA","Lyncina carneola","Carnelian cowrie","Porcelaine carnéole",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803802","YQB","Lyncina leviathan bouteti","Boutet's cowrie","Porcelaine de Boutet",,,,,"(C. M. Burgess & Arnette 1981)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803803","YQL","Lyncina leviathan leviathan","Monster cowrie","Porcelaine léviathan",,,,,"(M. Schilder & F. A. Schilder 1937)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803804","YQY","Lyncina lynx","Lynx cowrie","Porcelaine lynx",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803805","YQH","Lyncina schilderorum","Schilders' cowrie","Porcelaine de Schilder",,,,,"(Iredale 1939)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803806","YQN","Lyncina ventriculus","Tummy cowrie","Porcelaine gésier",,,,,"(Lamarck 1810)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120803807","YRV","Lyncina vitellus","Pacific deer cowrie","Porcelaine daim du Pacifique",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804201","YEA","Mauritia arabica","Arabian cowrie","Porcelaine arabe",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804202","YQD","Mauritia depressa","Depressed cowrie","Porcelaine déprimée",,,,,"(J. E. Gray 1824)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804203","YQE","Mauritia eglantina","Eglantine cowrie","Porcelaine églantine",,,,,"(Duclos 1833)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804204","YPH","Mauritia histrio","Histrio cowrie",,,,,,"(Gmelin 1791)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804205","YQM","Mauritia maculifera","Reticulated cowrie","Porcelaine réticulée",,,,,"F. A. Schilder 1932","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804206","YEJ","Mauritia mauritiana","Humpback cowrie","Porcelaine bossue",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804207","YPZ","Mauritia scurra","Jester cowrie","Porcelaine bouffon",,,,,"(Gmelin 1791)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804601","YRL","Monetaria annulus","Gold ring cowrie","Porcelaine anneau d'or",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804602","YQC","Monetaria caputserpentis","Serpent's head cowrie","Porcelaine tête de serpent",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804603","YQO","Monetaria moneta","Money cowrie","Porcelaine monnaie",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120804604","YQV","Monetaria obvelata","Walled cowrie","Porcelaine anneau d'or Tahiti",,,,,"(Lamarck 1810)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120805001","YQR","Naria erosa","Eroded cowrie","Porcelaine érodée",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","370120805401","YRT","Talparia talpa","Mole cowrie","Porcelaine taupe",,,,,"(Linnaeus 1758)","CYPRAEIDAE","GASTROPODA","NO"
"52","3701208XXXXX","ZAX","Cypraeidae","Cowries NEI","Porcelaines NCA",,,,,,"CYPRAEIDAE","GASTROPODA","NO"
"52","370121101001","OVO","Ovula ovum","Common egg cowrie","Ovule commune",,,,,"(Linnaeus 1758)","OVULIDAE","GASTROPODA","NO"
"52","370121101401","VVV","Volva volva","Shuttlecock volva","Ovule navette",,,,,"(Linnaeus 1758)","OVULIDAE","GASTROPODA","NO"
"52","370121401001","TWZ","Trivia arctica","Northern cowrie","Porcelaine puce","Porcelanita",,,,"(Pulteney 1799)","TRIVIIDAE","GASTROPODA","NO"
"52","3701214XXXXX","ZRI","Triviidae","Bean cowries",,,,,,"Troschel 1863","TRIVIIDAE","GASTROPODA","NO"
"52","370121701001","FIG","Ficus gracilis","Graceful fig shell","Pyrule gracile",,,,,"(Sowerby 1825)","FICIDAE","GASTROPODA","NO"
"52","370121701002","FIU","Ficus subintermedia","Underlined fig shell","Pyrule ficoide",,,,,"(d’Orbigny 1852)","FICIDAE","GASTROPODA","NO"
"52","370122001001","MEZ","Malea pomum","Grinning tun","Tonnelet lippu",,,,,"(Linnaeus 1758)","TONNIDAE","GASTROPODA","NO"
"52","370122001002","MGH","Malea ringens","Pacific cask shell","Tonnelet du Pacifique","Caracol bola","صَدَفة بِرميل المُحيط الهادِئ","缺口苹果螺",,"(Swainson 1822)","TONNIDAE","GASTROPODA","NO"
"52","3701220010XX","MZX","Malea spp",,,,,,,,"TONNIDAE","GASTROPODA","NO"
"52","370122001401","TAV","Tonna allium","Costate tun","Tonne côtelée",,,,,"(Dillwyn 1817)","TONNIDAE","GASTROPODA","NO"
"52","370122001402","OAC","Tonna canaliculata","Channeled tun","Tonne canaliculée",,,,,"(Linnaeus 1758)","TONNIDAE","GASTROPODA","NO"
"52","370122001403","TOY","Tonna dolium","Spotted tun","Tonne tachetée",,,,,"(Linnaeus 1758)","TONNIDAE","GASTROPODA","NO"
"52","370122001404","TOQ","Tonna galea","Helmet ton","Tonne cannelée","Caracol tonel","طُن مُضلَّغ","盔鹑螺",,"(Linnaeus 1758)","TONNIDAE","GASTROPODA","YES"
"52","370122001405","TPX","Tonna perdix","Pacific partridge tun","Tonne perdrix",,,,,"(Linnaeus 1758)","TONNIDAE","GASTROPODA","NO"
"52","370122001406","OSZ","Tonna sulcosa","Banded tun","Tonne fasciée",,,,,"(Born 1778)","TONNIDAE","GASTROPODA","NO"
"52","370122001407","QTT","Tonna tessellata","Mosaic tun","Tonne mosaique",,,,,"(Lamarck 1816)","TONNIDAE","GASTROPODA","NO"
"52","370122301001","UFO","Bufonaria crumena","Purse frog shell","Ranelle bourse",,,,,"(Lamarck 1816)","BURSIDAE","GASTROPODA","NO"
"52","370122301002","UON","Bufonaria rana","Common frog shell","Ranelle commune",,,,,"(Linnaeus 1758)","BURSIDAE","GASTROPODA","NO"
"52","370122301401","UUN","Bursa bufonia","Warty frog shell","Ranelle mamelonnee",,,,,"(Gmelin 1791)","BURSIDAE","GASTROPODA","NO"
"52","370122302201","UNN","Marsupina nana","Dwarf frog shell","Bourse naine","Bursa enana","صَدَفَة سُلحفاة بُحتُرِيّة","倭蛙螺",,"(Broderip & G. B. Sowerby I 1829)","BURSIDAE","GASTROPODA","NO"
"52","370122302601","UUB","Tutufa bubo","Giant frog shell","Ranelle hibou",,,,,"(Linnaeus 1758)","BURSIDAE","GASTROPODA","NO"
"52","370122302602","UUE","Tutufa rubeta","Reddish frog shell",,,,,,"(Linnaeus 1758)","BURSIDAE","GASTROPODA","NO"
"52","3701223XXXXX","VAX","Bursidae","Frog shell NEI","Ranelles NCA","Bursas NEP",,,,,"BURSIDAE","GASTROPODA","NO"
"52","370122601401","KSC","Cassis cornuta","Horned helmet","Casque cornu",,,,,"(Linnaeus 1758)","CASSIDAE","GASTROPODA","NO"
"52","370122601402","KSF","Cassis flammea","Flame helmet","Casque flamme","Casco flameante",,,,"(Linnaeus 1758)","CASSIDAE","GASTROPODA","NO"
"52","370122601403","KSD","Cassis madagascariensis","Emperor helmet","Casque imperial","Casco imperial",,,,"Lamarck 1822","CASSIDAE","GASTROPODA","NO"
"52","370122601405","KSS","Cassis tessellata","Tessellate helmet","Casque à damier","Casco teselado","أرصوصة ذات ضامَة","西非唐冠螺",,"(Gmelin 1791)","CASSIDAE","GASTROPODA","NO"
"52","370122601406","KST","Cassis tuberosa","King helmet","Casque royal","Casco real",,,,"(Linnaeus 1758)","CASSIDAE","GASTROPODA","NO"
"52","3701226014XX","KSX","Cassis spp",,,,,,,,"CASSIDAE","GASTROPODA","NO"
"52","370122601801","YRR","Cypraecassis rufa","Bullmouth helmet","Casque rouge",,,,,"(Linnaeus 1758)","CASSIDAE","GASTROPODA","NO"
"52","370122602201","KDE","Galeodea echinophora","Spiny bonnet","Casque echinophore","Casco","أُرصوصة شَريطِيَّة","刺冠螺",,"(Linnaeus 1758)","CASSIDAE","GASTROPODA","YES"
"52","370122602202","KDH","Galeodea rugosa","Rugose bonnet","Casque tyrrhenien","Casco tirreno","أرصوصة  تِيغِينِيَّة","多皱冠螺",,"(Chemnitz 1789)","CASSIDAE","GASTROPODA","YES"
"52","370122602601","FAR","Phalium areola","Checkerboard bonnet",,,,,,"(Linnaeus 1758)","CASSIDAE","GASTROPODA","NO"
"52","370122602602","FAD","Phalium bandatum","Banded bonnet","Casque rubanne",,,,,"(Perry 1811)","CASSIDAE","GASTROPODA","NO"
"52","370122602603","FAU","Phalium glaucum","Grey bonnet","Casque gris",,,,,"(Linnaeus 1758)","CASSIDAE","GASTROPODA","NO"
"52","3701226026XX","FAX","Phalium spp",,,,,,,,"CASSIDAE","GASTROPODA","NO"
"52","370122603001","FUQ","Semicassis centiquadrata","Pacific Scotch bonnet","Casque granuleux du Pacifique","Casco granuloso del Pacífico","أرصوصة مُحبَّبة للمُحيط الهادئ","太平洋曼螺",,"(Valenciennes 1832)","CASSIDAE","GASTROPODA","NO"
"52","370122603002","FMG","Semicassis granulata","Scotch bonnet","Casque cannelé","Casco acanalado","أُرْصُوصَة مُخَدَّدة","美束曼螺",,"(Born 1778)","CASSIDAE","GASTROPODA","YES"
"52","370122603003","FMS","Semicassis saburon","Saburon helmet","Casque saburon","Casco redondo","أُرصوصة دائريَّة","欧洲曼螺",,"(Bruguière 1791)","CASSIDAE","GASTROPODA","YES"
"52","3701226XXXXX","XIX","Cassidae","Helmets shells NEI","Casques NCA","Cascos NEP",,,,,"CASSIDAE","GASTROPODA","YES"
"52","370122901001","KRJ","Charonia lampas","Knobbed triton","Triton noueux","Corno","سمندل الماء كثير العُقَد","大法螺",,"(Perry 1811)","CHARONIIDAE","GASTROPODA","YES"
"52","370122901003","KRN","Charonia tritonis","Variegated triton","Triton émaillé","Triton","سمندل الماء مُزخرف","法螺",,"(Linnaeus 1758)","CHARONIIDAE","GASTROPODA","NO"
"52","3701229010XX","KVX","Charonia spp",,,,,,,,"CHARONIIDAE","GASTROPODA","NO"
"52","370123201001","AZG","Argobuccinum pustulosum",,,"Caracol palo palo",,,,"([Lightfoot] 1786)","CYMATIIDAE","GASTROPODA","NO"
"52","3701232010XX","ZJN","Argobuccinum spp",,,,,,,"Herrmannsen 1846","CYMATIIDAE","GASTROPODA","NO"
"52","370123201401","KMU","Cabestana cutacea","Cuticle-clad triton","Triton cutacé","Triton levantino","سمندل الماء كُتِكل كلاد","波纹嵌螺",,"(Linnaeus 1767)","CYMATIIDAE","GASTROPODA","NO"
"52","370123202201","YJF","Cymatium femorale","Angular triton","Triton anguleux","Triton anguloso",,,,"(Linnaeus 1758)","CYMATIIDAE","GASTROPODA","NO"
"52","370123202601","FMB","Fusitriton magellanicus",,,,,,,"(Röding 1798)","CYMATIIDAE","GASTROPODA","NO"
"52","370123202602","FEW","Fusitriton oregonensis","Oregon triton",,,,,,"(Redfield 1848)","CYMATIIDAE","GASTROPODA","NO"
"52","3701232026XX","FEX","Fusitriton spp",,,,,,,,"CYMATIIDAE","GASTROPODA","NO"
"52","370123203001","YMM","Gutturnium muricinum","Shortneck triton","Triton bosselé",,,,,"(Röding 1798)","CYMATIIDAE","GASTROPODA","NO"
"52","370123203401","YUL","Lotoria lotoria","Black-spotted triton","Triton tacheté",,,,,"(Linnaeus 1758)","CYMATIIDAE","GASTROPODA","NO"
"52","370123203801","YMJ","Monoplex aquatilis","Aquatile hairy triton","Triton aquatile",,,,,"(Reeve 1844)","CYMATIIDAE","GASTROPODA","NO"
"52","370123203802","KMO","Monoplex corrugatus","Corrugated triton","Triton froncé","Triton fruncido","سَمَنْدَل الماء مُغَضَّن","角质膜嵌螺",,"(Lamarck 1822)","CYMATIIDAE","GASTROPODA","NO"
"52","370123203803","YUI","Monoplex intermedius","Intermediate hairy triton","Triton intermediaire",,,,,"(Pease 1869)","CYMATIIDAE","GASTROPODA","NO"
"52","370123203804","YMN","Monoplex nicobaricus","Nicobar hairy triton","Triton bouch-d'or",,,,,"(Röding 1798)","CYMATIIDAE","GASTROPODA","NO"
"52","370123203805","KMR","Monoplex parthenopeus","Neapolitan triton","Triton napolitain","Triton napolitano","سمندل الماء نابوليتان","纯洁嵌螺",,"(Salis Marschlins 1793)","CYMATIIDAE","GASTROPODA","YES"
"52","370123203806","YUJ","Monoplex pilearis","Common hairy triton","Triton poilu",,,,,"(Linnaeus 1758)","CYMATIIDAE","GASTROPODA","NO"
"52","370123204201","YUY","Ranularia pyrum","Pear triton","Triton poire",,,,,"(Linnaeus 1758)","CYMATIIDAE","GASTROPODA","NO"
"52","3701232XXXXX","ZLC","Cymatiidae","Rock whelks",,,,,,"Cuvier 1830","CYMATIIDAE","GASTROPODA","NO"
"52","370123501001","YYW","Priene scabrum",,,,,,,"(King 1832)","RANELLIDAE","GASTROPODA","NO"
"52","3701235010XX","YYX","Priene spp",,,,,,,,"RANELLIDAE","GASTROPODA","NO"
"52","370123501401","AGJ","Ranella olearium","Oil-vessel triton","Ranelle geante",,,,,"(Linnaeus 1758)","RANELLIDAE","GASTROPODA","NO"
"52","370123801001","DSN","Distorsio anus","Common distorsio","Distortie commune",,,,,"(Linnaeus 1758)","PERSONIDAE","GASTROPODA","NO"
"52","370123801002","DSD","Distorsio decussata","Decussate distorsio","Distortie croisée","Distorsio decusado","مُلتَوِئَة مُتَقَاطِعة","纲目扭法螺",,"(Valenciennes 1832)","PERSONIDAE","GASTROPODA","NO"
"52","370123801003","DSR","Distorsio reticularis","Reticulate distorsio","Distortie reticularis",,,,,"(Linnaeus 1758)","PERSONIDAE","GASTROPODA","NO"
"52","370124101001","DSW","Beringius turtoni",,,,,,,"(Bean 1834)","BUCCINIDAE","GASTROPODA","NO"
"52","370124101801","ZJP","Buccinum bayani","Kaga whelk",,,,,,"(Jousseaume 1883)","BUCCINIDAE","GASTROPODA","NO"
"52","370124101802","BCP","Buccinum humphreysianum","Humphrey's buccinum","Buccin d'Humphrey","Caracolillo de Humphrey","بوق أو بوقسان هُومفري","和尚蛾螺",,"Bennett 1825","BUCCINIDAE","GASTROPODA","NO"
"52","370124101804","WHE","Buccinum undatum","Whelk","Buccin","Bocina",,,,"(Linnaeus 1758)","BUCCINIDAE","GASTROPODA","YES"
"52","3701241018XX","BEX","Buccinum spp",,,,,,,,"BUCCINIDAE","GASTROPODA","NO"
"52","370124102201","ZTE","Neptunea antiqua","Ancient whelk",,,,,,"(Linnaeus 1758)","BUCCINIDAE","GASTROPODA","NO"
"52","370124102202","ZTD","Neptunea contraria","Left-handed whelk",,,,,,"(Linnaeus 1771)","BUCCINIDAE","GASTROPODA","NO"
"52","370124102601","KWJ","Volutopsius norwegicus","Norway whelk",,,,,,"(Gmelin 1791)","BUCCINIDAE","GASTROPODA","NO"
"52","3701241XXXXX","ZDN","Buccinidae","Whelks NEI",,,,,,"Rafinesque 1815","BUCCINIDAE","GASTROPODA","NO"
"52","370124401001","WUW","Argeneuthria cerealis",,,,,,,"(Rochebrune & Mabille 1885)","COMINELLIDAE","GASTROPODA","NO"
"52","3701244014XX","WUX","Pareuthria spp",,,,,,,,"COMINELLIDAE","GASTROPODA","NO"
"52","370124701001","DMW","Austrofusus chathamensis",,,,,,,"Finlay 1928","PROSIPHONIDAE","GASTROPODA","NO"
"52","370124701002","KWH","Austrofusus glans",,,,,,,"(Röding 1798)","PROSIPHONIDAE","GASTROPODA","YES"
"52","3701247010XX","DMX","Austrofusus spp",,,,,,,,"PROSIPHONIDAE","GASTROPODA","NO"
"52","370124701401","NBT","Neobuccinum eatoni","Antarctic whelk","Buccin antarctique","Bucino antártico",,,,"(Smith 1875)","PROSIPHONIDAE","GASTROPODA","NO"
"52","370125001001","AJV","Aeneator recens",,,,,,,"(Dell 1951)","TUDICLIDAE","GASTROPODA","NO"
"52","370125001401","BQO","Euthria cornea","Striated buccinum","Buccin veine","Caracolillo mediterráneo","بوق أو بوقسان وَتِين","厚重蛾螺",,"(Linnaeus 1758)","TUDICLIDAE","GASTROPODA","NO"
"52","3701253XXXXX","ZJY","Cancellariidae","Nutmeg snails",,,,,,"Forbes & Hanley 1851","CANCELLARIIDAE","GASTROPODA","NO"
"52","370125601001","JIR","Colus gracilis","Slender colus",,,,,,"(da Costa 1778)","COLIDAE","GASTROPODA","NO"
"52","370125601002","JIS","Colus islandicus","Islandic colus",,,,,,"(Mohr 1786)","COLIDAE","GASTROPODA","NO"
"52","370125601003","JIT","Colus jeffreysianus","Jeffrey's colus",,,,,,"(P. Fischer 1868)","COLIDAE","GASTROPODA","NO"
"52","370125901001","KOC","Colubraria muricata","Maculated dwarf triton","Couleuvreau tacheté",,,,,"(Lightfoot 1786)","COLUBRARIIDAE","GASTROPODA","NO"
"52","370126201001","YEC","Mitrella scripta","Dotted dove shell","Colombelle bigarrée",,,,,"(Linnaeus 1758)","COLUMBELLIDAE","GASTROPODA","NO"
"52","370126201401","TBJ","Strombina fusinoidea","Slender strombina","Colombelle élancée","Estrombina alargada","اسطرومبينة مَشِيقَة","纺锤凤凰螺",,"Dall 1916","COLUMBELLIDAE","GASTROPODA","NO"
"52","370126501001","FSY","Aptyxis syracusana","Syracusan fusus","Fuseau rubane","Huso de Siracusa","مِغزلِيَّة مُوشَّحة","西西里纺锤螺",,"(Linnaeus 1758)","FASCIOLARIIDAE","GASTROPODA","YES"
"52","370126501402","FST","Fasciolaria tulipa","True tulip","Fasciolaire tulipe","Tulipan verdadero",,,,"(Linnaeus 1758)","FASCIOLARIIDAE","GASTROPODA","YES"
"52","3701265014XX","FKX","Fasciolaria spp",,,,,,,,"FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126502201","FUK","Fusinus colus","Distaff spindle","Fuseau quenouille",,,,,"(Linnaeus 1758)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126502601","FSD","Goniofusus dupetitthouarsi","Du Petit's spindle","Fasciolaire blanche","Tulipan blanco","زَنبِق أبيض","杜氏纺锤螺",,"(Kiener 1840)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126503001","UQS","Granolaria salmo","Salmon horse conch","Fasciolaire saumon","Tulipan salmón","زنبق سلمون","鲑形侧冠螺",,"(W. Wood 1828)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126503401","GQG","Latirolagena smaragdulus","Precious stone shell","Fasciolaire rustique",,,,,"(Linnaeus 1758)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126503801","IUO","Latirus polygonus","Many-angled spindle","Fasciolaire polygonale",,,,,"(Gmelin 1791)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126504201","LZN","Leucozonia nassa","Chestnut latirus","Fuseau marron","Huso castana",,,,"(Gmelin 1791)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126504601","FUL","Lyonsifusus ansatus","Philippi's spindle","Fuseau de Philippi","Huso de Philippi",,,,"(Gmelin 1791)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126505001","FUN","Marmorofusus nicobaricus","Nicobar spindle","Fuseau de Nicobar",,,,,"(Röding 1798)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126505402","UOZ","Pleuroploca trapezium","Trapezium horse conch","Fasciolaire ferrugineuse",,,,,"(Linnaeus 1758)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","3701265054XX","UVX","Pleuroploca spp","Horse conches NEI",,,,,,,"FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126505801","JSI","Polygona infundibulum","Brown-lined latirus","Fuseau zébré","Huso cebra",,,,"(Gmelin 1791)","FASCIOLARIIDAE","GASTROPODA","NO"
"52","370126506201","FSO","Pseudofusus rostratus","Beaked fusus","Fuseau de Tarente","Huso","مِغزلِيَّة طارُونْط","尖头纺锤螺",,"(Olivi 1792)","FASCIOLARIIDAE","GASTROPODA","NO"
